TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
13:44:23.200 kworker        2500470 nvme1n1 W    1130046200 8192      0.055
13:44:25.673 python3        2290920 nvme1n1 WS   788837888  131072   24.911
13:44:25.673 python3        2290920 nvme1n1 WS   788838144  131072   24.991
13:44:25.673 python3        2290920 nvme1n1 WS   788838400  131072   25.150
13:44:25.673 python3        2290920 nvme1n1 WS   788838656  131072   25.276
13:44:25.673 python3        2290920 nvme1n1 WS   788838912  131072   25.403
13:44:25.673 python3        2290920 nvme1n1 WS   788839168  131072   25.530
13:44:25.673 python3        2290923 nvme1n1 WS   788829184  131072   26.747
13:44:25.674 python3        2290923 nvme1n1 WS   788829440  131072   26.879
13:44:25.674 python3        2290923 nvme1n1 WS   788829696  131072   27.022
13:44:25.674 python3        2290923 nvme1n1 WS   788829952  131072   27.139
13:44:25.674 python3        2290920 nvme1n1 WS   788839424  131072   26.232
13:44:25.674 python3        2290920 nvme1n1 WS   788839680  131072   26.363
13:44:25.674 python3        2290920 nvme1n1 WS   788839936  131072   26.492
13:44:25.674 python3        2290920 nvme1n1 WS   788840192  131072   26.609
13:44:25.674 python3        2290920 nvme1n1 WS   788840448  131072   26.698
13:44:25.675 python3        2290920 nvme1n1 WS   788840704  131072   26.777
13:44:25.675 python3        2290923 nvme1n1 WS   788830208  131072   27.930
13:44:25.675 python3        2290923 nvme1n1 WS   788830464  131072   28.006
13:44:25.675 python3        2290923 nvme1n1 WS   788830720  131072   28.084
13:44:25.675 python3        2290923 nvme1n1 WS   788830976  131072   28.161
13:44:25.675 python3        2290923 nvme1n1 WS   788831232  131072   28.235
13:44:25.675 python3        2290923 nvme1n1 WS   788831488  131072   28.314
13:44:25.675 python3        2290923 nvme1n1 WS   788831744  131072   28.399
13:44:25.675 python3        2290923 nvme1n1 WS   788832000  131072   28.470
13:44:25.675 python3        2290923 nvme1n1 WS   788832256  131072   28.548
13:44:25.675 python3        2290923 nvme1n1 WS   788832512  131072   28.622
13:44:25.675 python3        2290920 nvme1n1 WS   788844544  131072   25.577
13:44:25.675 python3        2290920 nvme1n1 WS   788844800  131072   25.650
13:44:25.676 python3        2290920 nvme1n1 WS   788845056  131072   25.723
13:44:25.676 python3        2290920 nvme1n1 WS   788845312  131072   25.800
13:44:25.676 python3        2290920 nvme1n1 WS   788845568  131072   25.879
13:44:25.676 python3        2290920 nvme1n1 WS   788845824  131072   25.954
13:44:25.676 python3        2290920 nvme1n1 WS   788846080  131072   26.029
13:44:25.676 python3        2290920 nvme1n1 WS   788846336  131072   26.084
13:44:25.676 python3        2290920 nvme1n1 WS   788846592  131072   26.156
13:44:25.676 python3        2290920 nvme1n1 WS   788846848  131072   26.250
13:44:25.676 python3        2290920 nvme1n1 WS   788847104  131072   26.374
13:44:25.676 python3        2290920 nvme1n1 WS   788847360  131072   26.449
13:44:25.676 python3        2290920 nvme1n1 WS   788852736  131072   25.035
13:44:25.677 python3        2290920 nvme1n1 WS   788852992  131072   25.159
13:44:25.677 python3        2290920 nvme1n1 WS   788853248  131072   25.284
13:44:25.677 python3        2290920 nvme1n1 WS   788853504  131072   25.409
13:44:25.677 python3        2290920 nvme1n1 WS   788847616  131072   27.090
13:44:25.677 python3        2290920 nvme1n1 WS   788847872  131072   27.223
13:44:25.677 python3        2290920 nvme1n1 WS   788848128  131072   27.350
13:44:25.677 python3        2290920 nvme1n1 WS   788848384  131072   27.470
13:44:25.678 python3        2290920 nvme1n1 WS   788848640  131072   27.591
13:44:25.678 python3        2290920 nvme1n1 WS   788848896  131072   27.667
13:44:25.678 python3        2290920 nvme1n1 WS   788853760  131072   26.218
13:44:25.678 python3        2290920 nvme1n1 WS   788854016  131072   26.296
13:44:25.678 python3        2290920 nvme1n1 WS   788854272  131072   26.375
13:44:25.678 python3        2290920 nvme1n1 WS   788854528  131072   26.434
13:44:25.678 python3        2290920 nvme1n1 WS   788854784  131072   26.517
13:44:25.678 python3        2290920 nvme1n1 WS   788855040  131072   26.595
13:44:25.678 python3        2290920 nvme1n1 WS   788855296  131072   26.671
13:44:25.678 python3        2290920 nvme1n1 WS   788855552  131072   26.746
13:44:25.678 python3        2290920 nvme1n1 WS   788855808  131072   26.824
13:44:25.678 python3        2290920 nvme1n1 WS   788856064  131072   26.903
13:44:25.678 python3        2290920 nvme1n1 WS   788856320  131072   26.977
13:44:25.679 python3        2290920 nvme1n1 WS   788856576  131072   27.044
13:44:25.679 python3        2290921 nvme1n1 WS   788860928  131072   25.331
13:44:25.679 python3        2290921 nvme1n1 WS   788861184  131072   25.406
13:44:25.679 python3        2290921 nvme1n1 WS   788861440  131072   25.484
13:44:25.679 python3        2290921 nvme1n1 WS   788861696  131072   25.562
13:44:25.679 python3        2290920 nvme1n1 WS   788856832  131072   27.482
13:44:25.679 python3        2290920 nvme1n1 WS   788857088  131072   27.557
13:44:25.679 python3        2290921 nvme1n1 WS   788861952  131072   25.828
13:44:25.679 python3        2290921 nvme1n1 WS   788862208  131072   25.905
13:44:25.679 python3        2290921 nvme1n1 WS   788862464  131072   25.980
13:44:25.679 python3        2290921 nvme1n1 WS   788862720  131072   26.042
13:44:25.679 python3        2290921 nvme1n1 WS   788862976  131072   26.114
13:44:25.680 python3        2290921 nvme1n1 WS   788863232  131072   26.175
13:44:25.680 python3        2290921 nvme1n1 WS   788863488  131072   26.280
13:44:25.680 python3        2290921 nvme1n1 WS   788863744  131072   26.402
13:44:25.680 python3        2290921 nvme1n1 WS   788864000  131072   26.527
13:44:25.680 python3        2290921 nvme1n1 WS   788864256  131072   26.650
13:44:25.680 python3        2290921 nvme1n1 WS   788864512  131072   26.786
13:44:25.680 python3        2290921 nvme1n1 WS   788864768  131072   26.900
13:44:25.680 python3        2290922 nvme1n1 WS   788869120  131072   24.970
13:44:25.681 python3        2290922 nvme1n1 WS   788869376  131072   25.075
13:44:25.681 python3        2290922 nvme1n1 WS   788869632  131072   25.161
13:44:25.681 python3        2290922 nvme1n1 WS   788869888  131072   25.239
13:44:25.681 python3        2290921 nvme1n1 WS   788865024  131072   27.401
13:44:25.681 python3        2290921 nvme1n1 WS   788865280  131072   27.485
13:44:25.681 python3        2290922 nvme1n1 WS   633249792  131072   24.320
13:44:25.681 python3        2290922 nvme1n1 WS   633250048  131072   24.382
13:44:25.681 python3        2290922 nvme1n1 WS   633250304  131072   24.458
13:44:25.681 python3        2290922 nvme1n1 WS   633250560  131072   24.536
13:44:25.681 python3        2290922 nvme1n1 WS   633250816  131072   24.618
13:44:25.681 python3        2290922 nvme1n1 WS   633251072  131072   24.695
13:44:25.681 python3        2290922 nvme1n1 WS   633251328  131072   24.772
13:44:25.682 python3        2290922 nvme1n1 WS   633251584  131072   24.824
13:44:25.682 python3        2290922 nvme1n1 WS   633251840  131072   24.901
13:44:25.682 python3        2290922 nvme1n1 WS   633252096  131072   24.974
13:44:25.682 python3        2290922 nvme1n1 WS   633252352  131072   25.052
13:44:25.682 python3        2290922 nvme1n1 WS   633252608  131072   25.131
13:44:25.682 python3        2290922 nvme1n1 WS   788870144  131072   26.453
13:44:25.682 python3        2290922 nvme1n1 WS   788870400  131072   26.524
13:44:25.682 python3        2290922 nvme1n1 WS   788870656  131072   26.601
13:44:25.682 python3        2290922 nvme1n1 WS   788870912  131072   26.659
13:44:25.682 python3        2290922 nvme1n1 WS   633252864  131072   25.522
13:44:25.682 python3        2290922 nvme1n1 WS   633253120  131072   25.598
13:44:25.682 python3        2290922 nvme1n1 WS   633253376  131072   25.676
13:44:25.682 python3        2290922 nvme1n1 WS   633253632  131072   25.749
13:44:25.683 python3        2290922 nvme1n1 WS   633253888  131072   25.875
13:44:25.683 python3        2290922 nvme1n1 WS   633254144  131072   26.001
13:44:25.683 python3        2290922 nvme1n1 WS   788871168  131072   27.370
13:44:25.683 python3        2290922 nvme1n1 WS   788871424  131072   27.495
13:44:25.683 python3        2290922 nvme1n1 WS   788871680  131072   27.624
13:44:25.683 python3        2290922 nvme1n1 WS   788871936  131072   27.759
13:44:25.683 python3        2290922 nvme1n1 WS   788872192  131072   27.901
13:44:25.684 python3        2290922 nvme1n1 WS   788872448  131072   28.042
13:44:25.684 python3        2290922 nvme1n1 WS   788872704  131072   28.183
13:44:25.684 python3        2290922 nvme1n1 WS   788872960  131072   28.300
13:44:25.684 python3        2290922 nvme1n1 WS   788873216  131072   28.436
13:44:25.684 python3        2290922 nvme1n1 WS   788873472  131072   28.535
13:44:25.684 python3        2290923 nvme1n1 WS   633257984  131072   25.396
13:44:25.684 python3        2290923 nvme1n1 WS   633258240  131072   25.467
13:44:25.684 python3        2290923 nvme1n1 WS   633258496  131072   25.544
13:44:25.684 python3        2290923 nvme1n1 WS   633258752  131072   25.623
13:44:25.684 python3        2290923 nvme1n1 WS   633259008  131072   25.699
13:44:25.685 python3        2290923 nvme1n1 WS   633259264  131072   25.779
13:44:25.685 python3        2290923 nvme1n1 WS   633259520  131072   25.857
13:44:25.685 python3        2290923 nvme1n1 WS   633259776  131072   25.913
13:44:25.685 python3        2290923 nvme1n1 WS   633260032  131072   25.986
13:44:25.685 python3        2290923 nvme1n1 WS   633260288  131072   26.062
13:44:25.685 python3        2290923 nvme1n1 WS   633260544  131072   26.171
13:44:25.685 python3        2290923 nvme1n1 WS   633260800  131072   26.246
13:44:25.685 python3        2290922 nvme1n1 WS   633266176  131072   25.286
13:44:25.685 python3        2290922 nvme1n1 WS   633266432  131072   25.359
13:44:25.685 python3        2290922 nvme1n1 WS   633266688  131072   25.438
13:44:25.685 python3        2290922 nvme1n1 WS   633266944  131072   25.513
13:44:25.685 python3        2290923 nvme1n1 WS   633261056  131072   26.647
13:44:25.686 python3        2290923 nvme1n1 WS   633261312  131072   26.723
13:44:25.686 python3        2290923 nvme1n1 WS   633261568  131072   26.798
13:44:25.686 python3        2290923 nvme1n1 WS   633261824  131072   26.861
13:44:25.686 python3        2290923 nvme1n1 WS   633262080  131072   26.936
13:44:25.686 python3        2290923 nvme1n1 WS   633262336  131072   27.011
13:44:25.686 python3        2290922 nvme1n1 WS   633267200  131072   26.066
13:44:25.686 python3        2290922 nvme1n1 WS   633267456  131072   26.137
13:44:25.686 python3        2290922 nvme1n1 WS   633267712  131072   26.197
13:44:25.686 python3        2290922 nvme1n1 WS   633267968  131072   26.247
13:44:25.686 python3        2290922 nvme1n1 WS   633268224  131072   26.371
13:44:25.686 python3        2290922 nvme1n1 WS   633268480  131072   26.496
13:44:25.687 python3        2290922 nvme1n1 WS   633268736  131072   26.618
13:44:25.687 python3        2290922 nvme1n1 WS   633268992  131072   26.753
13:44:25.687 python3        2290922 nvme1n1 WS   633269248  131072   26.894
13:44:25.687 python3        2290922 nvme1n1 WS   633269504  131072   27.032
13:44:25.687 python3        2290922 nvme1n1 WS   633269760  131072   27.175
13:44:25.687 python3        2290922 nvme1n1 WS   633270016  131072   27.301
13:44:25.687 python3        2290922 nvme1n1 WS   633274368  131072   25.164
13:44:25.688 python3        2290922 nvme1n1 WS   633274624  131072   25.303
13:44:25.688 python3        2290922 nvme1n1 WS   633274880  131072   25.445
13:44:25.688 python3        2290922 nvme1n1 WS   633275136  131072   25.586
13:44:25.688 python3        2290922 nvme1n1 WS   633270272  131072   28.030
13:44:25.688 python3        2290922 nvme1n1 WS   633270528  131072   28.154
13:44:25.688 python3        2290923 nvme1n1 WS   633282560  131072   24.754
13:44:25.688 python3        2290923 nvme1n1 WS   633282816  131072   24.879
13:44:25.688 python3        2290923 nvme1n1 WS   633283072  131072   24.988
13:44:25.689 python3        2290923 nvme1n1 WS   633283328  131072   25.064
13:44:25.689 python3        2290923 nvme1n1 WS   633283584  131072   25.142
13:44:25.689 python3        2290923 nvme1n1 WS   633283840  131072   25.240
13:44:25.689 python3        2290923 nvme1n1 WS   633284096  131072   25.368
13:44:25.689 python3        2290923 nvme1n1 WS   633284352  131072   25.469
13:44:25.689 python3        2290923 nvme1n1 WS   633284608  131072   25.595
13:44:25.689 python3        2290923 nvme1n1 WS   633284864  131072   25.724
13:44:25.689 python3        2290923 nvme1n1 WS   633285120  131072   25.833
13:44:25.689 python3        2290923 nvme1n1 WS   633285376  131072   25.912
13:44:25.690 python3        2290922 nvme1n1 WS   633275392  131072   27.292
13:44:25.690 python3        2290922 nvme1n1 WS   633275648  131072   27.368
13:44:25.690 python3        2290922 nvme1n1 WS   633275904  131072   27.446
13:44:25.690 python3        2290922 nvme1n1 WS   633276160  131072   27.506
13:44:25.690 python3        2290923 nvme1n1 WS   633285632  131072   26.322
13:44:25.690 python3        2290923 nvme1n1 WS   633285888  131072   26.398
13:44:25.690 python3        2290923 nvme1n1 WS   633286144  131072   26.475
13:44:25.690 python3        2290923 nvme1n1 WS   633286400  131072   26.538
13:44:25.690 python3        2290923 nvme1n1 WS   633286656  131072   26.616
13:44:25.690 python3        2290923 nvme1n1 WS   633286912  131072   26.691
13:44:25.690 python3        2290922 nvme1n1 WS   633276416  131072   28.064
13:44:25.690 python3        2290922 nvme1n1 WS   633276672  131072   28.136
13:44:25.690 python3        2290922 nvme1n1 WS   633276928  131072   28.213
13:44:25.691 python3        2290922 nvme1n1 WS   633277184  131072   28.288
13:44:25.691 python3        2290922 nvme1n1 WS   633277440  131072   28.365
13:44:25.691 python3        2290922 nvme1n1 WS   633277696  131072   28.443
13:44:25.691 python3        2290922 nvme1n1 WS   633277952  131072   28.507
13:44:25.691 python3        2290922 nvme1n1 WS   633278208  131072   28.572
13:44:25.691 python3        2290922 nvme1n1 WS   633278464  131072   28.650
13:44:25.691 python3        2290922 nvme1n1 WS   633278720  131072   28.730
13:44:25.691 python3        2290920 nvme1n1 WS   633290752  131072   25.352
13:44:25.691 python3        2290920 nvme1n1 WS   633291008  131072   25.420
13:44:25.691 python3        2290920 nvme1n1 WS   633291264  131072   25.498
13:44:25.691 python3        2290920 nvme1n1 WS   633291520  131072   25.569
13:44:25.691 python3        2290920 nvme1n1 WS   633291776  131072   25.646
13:44:25.692 python3        2290920 nvme1n1 WS   633292032  131072   25.721
13:44:25.692 python3        2290923 nvme1n1 WS   788877312  131072   24.392
13:44:25.692 python3        2290923 nvme1n1 WS   788877568  131072   24.460
13:44:25.692 python3        2290923 nvme1n1 WS   788877824  131072   24.536
13:44:25.692 python3        2290923 nvme1n1 WS   788878080  131072   24.611
13:44:25.692 python3        2290923 nvme1n1 WS   788878336  131072   24.675
13:44:25.692 python3        2290923 nvme1n1 WS   788878592  131072   24.753
13:44:25.692 python3        2290923 nvme1n1 WS   788878848  131072   24.830
13:44:25.692 python3        2290923 nvme1n1 WS   788879104  131072   24.890
13:44:25.692 python3        2290923 nvme1n1 WS   788879360  131072   24.962
13:44:25.692 python3        2290923 nvme1n1 WS   788879616  131072   25.079
13:44:25.692 python3        2290923 nvme1n1 WS   788879872  131072   25.163
13:44:25.693 python3        2290923 nvme1n1 WS   788880128  131072   25.243
13:44:25.693 python3        2290920 nvme1n1 WS   633292288  131072   26.841
13:44:25.693 python3        2290920 nvme1n1 WS   633292544  131072   26.943
13:44:25.693 python3        2290920 nvme1n1 WS   633292800  131072   27.072
13:44:25.693 python3        2290920 nvme1n1 WS   633293056  131072   27.198
13:44:25.693 python3        2290923 nvme1n1 WS   788880384  131072   25.886
13:44:25.693 python3        2290923 nvme1n1 WS   788880640  131072   26.015
13:44:25.693 python3        2290923 nvme1n1 WS   788880896  131072   26.105
13:44:25.693 python3        2290923 nvme1n1 WS   788881152  131072   26.168
13:44:25.694 python3        2290923 nvme1n1 WS   788881408  131072   26.243
13:44:25.694 python3        2290923 nvme1n1 WS   788881664  131072   26.324
13:44:25.694 python3        2290921 nvme1n1 WS   633298944  131072   24.971
13:44:25.694 python3        2290921 nvme1n1 WS   633299200  131072   25.046
13:44:25.694 python3        2290921 nvme1n1 WS   633299456  131072   25.122
13:44:25.694 python3        2290921 nvme1n1 WS   633299712  131072   25.199
13:44:25.694 python3        2290921 nvme1n1 WS   633299968  131072   25.277
13:44:25.694 python3        2290921 nvme1n1 WS   633300224  131072   25.354
13:44:25.694 python3        2290921 nvme1n1 WS   633300480  131072   25.428
13:44:25.694 python3        2290921 nvme1n1 WS   633300736  131072   25.483
13:44:25.694 python3        2290921 nvme1n1 WS   633300992  131072   25.561
13:44:25.694 python3        2290921 nvme1n1 WS   633301248  131072   25.637
13:44:25.695 python3        2290921 nvme1n1 WS   633301504  131072   25.709
13:44:25.695 python3        2290921 nvme1n1 WS   633301760  131072   25.778
13:44:25.695 python3        2290920 nvme1n1 WS   633293312  131072   28.847
13:44:25.695 python3        2290920 nvme1n1 WS   633293568  131072   28.927
13:44:25.695 python3        2290920 nvme1n1 WS   633293824  131072   29.006
13:44:25.695 python3        2290920 nvme1n1 WS   633294080  131072   29.092
13:44:25.695 python3        2290921 nvme1n1 WS   633302016  131072   26.199
13:44:25.695 python3        2290921 nvme1n1 WS   633302272  131072   26.279
13:44:25.695 python3        2290921 nvme1n1 WS   633302528  131072   26.355
13:44:25.695 python3        2290921 nvme1n1 WS   633302784  131072   26.414
13:44:25.695 python3        2290921 nvme1n1 WS   633303040  131072   26.489
13:44:25.695 python3        2290921 nvme1n1 WS   633303296  131072   26.565
13:44:25.696 python3        2290921 nvme1n1 WS   633307136  131072   24.423
13:44:25.696 python3        2290921 nvme1n1 WS   633307392  131072   24.489
13:44:25.696 python3        2290921 nvme1n1 WS   633307648  131072   24.567
13:44:25.696 python3        2290921 nvme1n1 WS   633307904  131072   24.638
13:44:25.696 python3        2290921 nvme1n1 WS   633308160  131072   24.699
13:44:25.696 python3        2290921 nvme1n1 WS   633308416  131072   24.761
13:44:25.696 python3        2290921 nvme1n1 WS   633308672  131072   24.875
13:44:25.696 python3        2290921 nvme1n1 WS   633308928  131072   24.977
13:44:25.696 python3        2290921 nvme1n1 WS   633309184  131072   25.103
13:44:25.696 python3        2290921 nvme1n1 WS   633309440  131072   25.233
13:44:25.696 python3        2290921 nvme1n1 WS   633309696  131072   25.320
13:44:25.697 python3        2290921 nvme1n1 WS   633309952  131072   25.402
13:44:25.697 python3        2290920 nvme1n1 WS   633294336  131072   30.792
13:44:25.697 python3        2290920 nvme1n1 WS   633294592  131072   30.872
13:44:25.697 python3        2290920 nvme1n1 WS   633294848  131072   30.997
13:44:25.697 python3        2290920 nvme1n1 WS   633295104  131072   31.092
13:44:25.697 python3        2290921 nvme1n1 WS   633310208  131072   25.930
13:44:25.697 python3        2290921 nvme1n1 WS   633310464  131072   26.007
13:44:25.697 python3        2290921 nvme1n1 WS   633310720  131072   26.088
13:44:25.697 python3        2290921 nvme1n1 WS   633310976  131072   26.156
13:44:25.697 python3        2290921 nvme1n1 WS   633311232  131072   26.232
13:44:25.697 python3        2290921 nvme1n1 WS   633311488  131072   26.313
13:44:25.698 python3        2290921 nvme1n1 WS   633315328  131072   25.036
13:44:25.698 python3        2290921 nvme1n1 WS   633315584  131072   25.112
13:44:25.698 python3        2290921 nvme1n1 WS   633315840  131072   25.187
13:44:25.698 python3        2290921 nvme1n1 WS   633316096  131072   25.259
13:44:25.698 python3        2290921 nvme1n1 WS   633316352  131072   25.333
13:44:25.698 python3        2290921 nvme1n1 WS   633316608  131072   25.408
13:44:25.698 python3        2290921 nvme1n1 WS   633316864  131072   25.486
13:44:25.698 python3        2290921 nvme1n1 WS   633317120  131072   25.531
13:44:25.698 python3        2290921 nvme1n1 WS   633317376  131072   25.608
13:44:25.698 python3        2290921 nvme1n1 WS   633317632  131072   25.683
13:44:25.698 python3        2290921 nvme1n1 WS   633317888  131072   25.760
13:44:25.698 python3        2290921 nvme1n1 WS   633318144  131072   25.843
13:44:25.699 python3        2290921 nvme1n1 WS   633318400  131072   25.920
13:44:25.699 python3        2290921 nvme1n1 WS   633318656  131072   26.002
13:44:25.699 python3        2290921 nvme1n1 WS   633318912  131072   26.075
13:44:25.699 python3        2290921 nvme1n1 WS   633319168  131072   26.122
13:44:25.699 python3        2290920 nvme1n1 WS   633323520  131072   23.748
13:44:25.699 python3        2290920 nvme1n1 WS   633323776  131072   23.802
13:44:25.699 python3        2290920 nvme1n1 WS   633324032  131072   23.863
13:44:25.699 python3        2290920 nvme1n1 WS   633324288  131072   23.973
13:44:25.699 python3        2290920 nvme1n1 WS   633324544  131072   24.110
13:44:25.699 python3        2290920 nvme1n1 WS   633324800  131072   24.250
13:44:25.699 python3        2290920 nvme1n1 WS   633325056  131072   24.391
13:44:25.700 python3        2290920 nvme1n1 WS   633325312  131072   24.502
13:44:25.700 python3        2290920 nvme1n1 WS   633325568  131072   24.643
13:44:25.700 python3        2290920 nvme1n1 WS   633325824  131072   24.785
13:44:25.700 python3        2290920 nvme1n1 WS   633326080  131072   24.926
13:44:25.700 python3        2290920 nvme1n1 WS   633326336  131072   25.057
13:44:25.700 python3        2290921 nvme1n1 WS   633319424  131072   27.676
13:44:25.700 python3        2290921 nvme1n1 WS   633319680  131072   27.751
13:44:25.700 python3        2290920 nvme1n1 WS   633326592  131072   25.313
13:44:25.701 python3        2290920 nvme1n1 WS   633326848  131072   25.390
13:44:25.701 python3        2290920 nvme1n1 WS   633327104  131072   25.469
13:44:25.701 python3        2290920 nvme1n1 WS   633327360  131072   25.531
13:44:25.701 python3        2290920 nvme1n1 WS   633327616  131072   25.612
13:44:25.701 python3        2290920 nvme1n1 WS   633327872  131072   25.690
13:44:25.701 python3        2290923 nvme1n1 WS   633331712  131072   25.125
13:44:25.701 python3        2290923 nvme1n1 WS   633331968  131072   25.195
13:44:25.701 python3        2290923 nvme1n1 WS   633332224  131072   25.268
13:44:25.701 python3        2290923 nvme1n1 WS   633332480  131072   25.326
13:44:25.701 python3        2290923 nvme1n1 WS   633332736  131072   25.385
13:44:25.701 python3        2290923 nvme1n1 WS   633332992  131072   25.446
13:44:25.701 python3        2290923 nvme1n1 WS   633333248  131072   25.527
13:44:25.702 python3        2290923 nvme1n1 WS   633333504  131072   25.634
13:44:25.702 python3        2290923 nvme1n1 WS   633333760  131072   25.758
13:44:25.702 python3        2290923 nvme1n1 WS   633334016  131072   25.885
13:44:25.702 python3        2290923 nvme1n1 WS   633334272  131072   26.014
13:44:25.702 python3        2290923 nvme1n1 WS   633334528  131072   26.111
13:44:25.702 python3        2290923 nvme1n1 WS   633334784  131072   26.238
13:44:25.702 python3        2290923 nvme1n1 WS   633335040  131072   26.363
13:44:25.702 python3        2290923 nvme1n1 WS   633335296  131072   26.491
13:44:25.703 python3        2290923 nvme1n1 WS   633335552  131072   26.603
13:44:25.703 python3        2290923 nvme1n1 WS   633335808  131072   26.765
13:44:25.703 python3        2290923 nvme1n1 WS   633336064  131072   26.901
13:44:25.703 python3        2290920 nvme1n1 WS   633602048  131072   24.936
13:44:25.703 python3        2290920 nvme1n1 WS   633602304  131072   25.061
13:44:25.703 python3        2290920 nvme1n1 WS   633602560  131072   25.171
13:44:25.703 python3        2290920 nvme1n1 WS   633602816  131072   25.254
13:44:25.703 python3        2290920 nvme1n1 WS   633603072  131072   25.333
13:44:25.703 python3        2290920 nvme1n1 WS   633603328  131072   25.412
13:44:25.704 python3        2290920 nvme1n1 WS   633603584  131072   25.494
13:44:25.704 python3        2290920 nvme1n1 WS   633603840  131072   25.556
13:44:25.704 python3        2290920 nvme1n1 WS   633604096  131072   25.632
13:44:25.704 python3        2290920 nvme1n1 WS   633604352  131072   25.726
13:44:25.704 python3        2290920 nvme1n1 WS   633604608  131072   25.839
13:44:25.704 python3        2290920 nvme1n1 WS   633604864  131072   25.913
13:44:25.704 python3        2290920 nvme1n1 WS   633605120  131072   26.004
13:44:25.704 python3        2290920 nvme1n1 WS   633605376  131072   26.081
13:44:25.704 python3        2290920 nvme1n1 WS   633610240  131072   24.749
13:44:25.704 python3        2290920 nvme1n1 WS   633610496  131072   24.819
13:44:25.704 python3        2290920 nvme1n1 WS   633610752  131072   24.894
13:44:25.704 python3        2290920 nvme1n1 WS   633611008  131072   24.967
13:44:25.705 python3        2290920 nvme1n1 WS   633611264  131072   25.045
13:44:25.705 python3        2290920 nvme1n1 WS   633611520  131072   25.123
13:44:25.705 python3        2290920 nvme1n1 WS   633611776  131072   25.203
13:44:25.705 python3        2290920 nvme1n1 WS   633612032  131072   25.258
13:44:25.705 python3        2290920 nvme1n1 WS   633612288  131072   25.335
13:44:25.705 python3        2290920 nvme1n1 WS   633612544  131072   25.415
13:44:25.705 python3        2290920 nvme1n1 WS   633612800  131072   25.487
13:44:25.705 python3        2290920 nvme1n1 WS   633613056  131072   25.563
13:44:25.705 python3        2290920 nvme1n1 WS   633605632  131072   27.101
13:44:25.705 python3        2290920 nvme1n1 WS   633605888  131072   27.163
13:44:25.705 python3        2290920 nvme1n1 WS   633606144  131072   27.243
13:44:25.705 python3        2290920 nvme1n1 WS   633606400  131072   27.329
13:44:25.706 python3        2290920 nvme1n1 WS   633613312  131072   26.018
13:44:25.706 python3        2290920 nvme1n1 WS   633613568  131072   26.145
13:44:25.706 python3        2290920 nvme1n1 WS   633613824  131072   26.273
13:44:25.706 python3        2290920 nvme1n1 WS   633614080  131072   26.385
13:44:25.706 python3        2290920 nvme1n1 WS   633614336  131072   26.508
13:44:25.706 python3        2290920 nvme1n1 WS   633614592  131072   26.647
13:44:25.706 python3        2290921 nvme1n1 WS   633618432  131072   24.960
13:44:25.707 python3        2290921 nvme1n1 WS   633618688  131072   25.096
13:44:25.707 python3        2290921 nvme1n1 WS   633618944  131072   25.238
13:44:25.707 python3        2290921 nvme1n1 WS   633619200  131072   25.378
13:44:25.707 python3        2290921 nvme1n1 WS   633619456  131072   25.526
13:44:25.707 python3        2290921 nvme1n1 WS   633619712  131072   25.642
13:44:25.707 python3        2290921 nvme1n1 WS   633619968  131072   25.742
13:44:25.707 python3        2290921 nvme1n1 WS   633620224  131072   25.789
13:44:25.707 python3        2290921 nvme1n1 WS   633620480  131072   25.865
13:44:25.707 python3        2290921 nvme1n1 WS   633620736  131072   25.937
13:44:25.708 python3        2290921 nvme1n1 WS   633620992  131072   26.017
13:44:25.708 python3        2290921 nvme1n1 WS   633621248  131072   26.091
13:44:25.708 python3        2290921 nvme1n1 WS   633621504  131072   26.169
13:44:25.708 python3        2290921 nvme1n1 WS   633621760  131072   26.250
13:44:25.708 python3        2290921 nvme1n1 WS   633622016  131072   26.326
13:44:25.708 python3        2290921 nvme1n1 WS   633622272  131072   26.385
13:44:25.708 python3        2290922 nvme1n1 WS   633626624  131072   24.789
13:44:25.708 python3        2290922 nvme1n1 WS   633626880  131072   24.863
13:44:25.708 python3        2290922 nvme1n1 WS   633627136  131072   24.936
13:44:25.708 python3        2290922 nvme1n1 WS   633627392  131072   25.012
13:44:25.708 python3        2290922 nvme1n1 WS   633627648  131072   25.087
13:44:25.708 python3        2290922 nvme1n1 WS   633627904  131072   25.153
13:44:25.708 python3        2290922 nvme1n1 WS   633628160  131072   25.235
13:44:25.709 python3        2290922 nvme1n1 WS   633628416  131072   25.300
13:44:25.709 python3        2290922 nvme1n1 WS   633628672  131072   25.410
13:44:25.709 python3        2290922 nvme1n1 WS   633628928  131072   25.491
13:44:25.709 python3        2290922 nvme1n1 WS   633629184  131072   25.565
13:44:25.709 python3        2290922 nvme1n1 WS   633629440  131072   25.617
13:44:25.709 python3        2290921 nvme1n1 WS   633622528  131072   27.415
13:44:25.709 python3        2290921 nvme1n1 WS   633622784  131072   27.476
13:44:25.709 python3        2290922 nvme1n1 WS   633634816  131072   24.571
13:44:25.709 python3        2290922 nvme1n1 WS   633635072  131072   24.630
13:44:25.709 python3        2290922 nvme1n1 WS   633635328  131072   24.754
13:44:25.709 python3        2290922 nvme1n1 WS   633635584  131072   24.883
13:44:25.710 python3        2290922 nvme1n1 WS   633635840  131072   25.011
13:44:25.710 python3        2290922 nvme1n1 WS   633636096  131072   25.093
